data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,150,10,1.5643836633021704,0.8368084531042385,0.16319154689576154
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,160,10,1.6066484690739935,0.7888408997726442,0.21115910022735584
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,110,10,2.382799006828561,0.8440627797794814,0.1559372202205186
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,80,10,5.469668901003649,0.8156331718485574,0.18436682815144256
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,70,10,2.9030780619043837,0.966531209387552,0.03346879061244801
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,90,10,5.545986649510121,0.9754133287505421,0.024586671249457903
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,90,10,2.830306668937739,0.9191250591588689,0.08087494084113112
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,80,10,5.355851903659554,0.9786693037224828,0.021330696277517158
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,80,10,5.11818736649794,0.9311626565438518,0.06883734345614823
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,80,10,4.166338614719278,0.9600945062033112,0.03990549379668884
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,100,10,2.9444658683258953,0.9743318303947506,0.025668169605249425
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,110,10,inf,1.0,0.0
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,70,10,2.1540546402104956,0.9763968713874281,0.023603128612571855
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,80,10,inf,1.0,0.0
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,80,10,inf,1.0,0.0
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,60,10,1.6568534447171497,0.9288364659190013,0.07116353408099874
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,60,10,6.83669950860083,0.9941106201151031,0.005889379884896906
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,80,10,inf,0.9854683062660065,0.014531693733993545
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,80,10,inf,0.9855486721382154,0.014451327861784602
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,80,10,inf,0.9890174656707246,0.010982534329275428
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,60,10,3.209802160667861,0.9816309613066679,0.018369038693332063
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,80,10,inf,1.0,0.0
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,50,10,2.707033093034816,0.9832601309189717,0.016739869081028314
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,60,10,2.7134585613374544,0.8191055072120448,0.18089449278795522
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,60,10,2.2608130821022874,0.9116134702635742,0.0883865297364258
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,60,10,3.299509031276437,0.954031492506043,0.04596850749395698
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,60,10,inf,1.0,0.0
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,60,10,inf,0.996836064336783,0.0031639356632170434
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,50,10,1.7180736315270029,0.952585908458014,0.04741409154198595
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,40,10,3.260203464606328,0.9285070312301499,0.07149296876985012
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,50,10,4.314949109847837,0.9908482186469092,0.009151781353090804
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,40,10,3.347496978886671,0.9256856655033401,0.07431433449665992
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,60,10,inf,0.9307195857616751,0.06928041423832487
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,50,10,inf,1.0,0.0
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,50,10,inf,1.0,0.0
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,50,10,3.547287540118845,0.9700299158050567,0.02997008419494329
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,50,10,inf,1.0,0.0
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,50,10,6.592910868411946,0.9330876470382272,0.06691235296177278
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,50,10,4.356856302142592,0.9907279292089811,0.009272070791018883
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,50,10,4.416458871529091,0.9331579652755948,0.0668420347244052
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,50,10,7.5033610802805955,0.993136340844784,0.006863659155216029
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,50,10,4.815915900496215,0.98059741250532,0.019402587494680046
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,40,10,5.959990777031162,0.8758005165132391,0.12419948348676091
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,50,10,inf,1.0,0.0
